GEOID,NAME,Median_age,Total_population,Median_income,Renters_occupied_percentage,Bachelors_percentage,Highschool_graduate_percentage,Below_highschool_percentage,White_alone_percentage,Black_or_African_American_percentage,Hispanic_or_Latino_percentage,American_Indian_and_Alaska_Native_percentage,Asian_percentage,Native_Hawaiian_and_other_Pacific_Island_percentage,Some_other_race_alone_percentage,Two_or_more_races_percentage,White_alone_not_hispanic_or_latino_percentage,Male_female_ratio,Areaname,popul_density
20059,"Franklin County, Kansas",40,25643,55873,25.0080671184253,8.649533985883087,25.14136411496315,5.139804235073899,92.76215731388683,0.6551495534843816,4.359864290449635,0.3236750770190695,0.37047147369652533,0.02729789806184924,1.89135436571384,3.9698943181375035,4.359864290449635,1.0164346937170716,"Franklin, KS",44.849237442283474
20061,"Geary County, Kansas",26.6,33309,52019,56.81372858858479,7.8627398000540385,12.47410609745114,3.1402924134618275,64.90438019754421,18.70365366717704,16.692185295265542,0.8195983067639377,2.716983397880453,0.8946530967606352,3.2483713110570718,8.712360022816657,16.692185295265542,1.1489677419354838,"Geary, KS",86.60236077167075
20063,"Gove County, Kansas",44.7,2650,53906,21.8153486560187,10.754716981132075,27.39622641509434,4.528301886792453,95.39622641509435,0.7547169811320755,2.188679245283019,0,0.37735849056603776,0,0.33962264150943394,3.1320754716981134,2.188679245283019,1.0384615384615385,"Gove, KS",2.4727761344443717
20065,"Graham County, Kansas",49.3,2464,40890,15.97164303586322,14.732142857142858,23.214285714285715,6.6558441558441555,90.99025974025975,5.113636363636364,3.3279220779220777,0,0.4464285714285714,0,0,3.449675324675325,3.3279220779220777,0.8809160305343512,"Graham, KS",2.7422873169211592
20067,"Grant County, Kansas",32.5,7324,60625,30.583333333333336,8.67012561441835,17.244675040961223,11.769524849808848,95.23484434735117,0.0409612233752048,48.06116876024031,0.1365374112506827,1.0922992900054616,0,1.3380666302566904,2.1572910977607864,48.06116876024031,1.088394639292843,"Grant, KS",12.741823242867085
20069,"Gray County, Kansas",36.1,6020,70457,16.38004427038992,12.043189368770763,14.119601328903656,13.455149501661129,95.08305647840531,0.7308970099667774,16.096345514950166,0.23255813953488372,0.38205980066445183,0.31561461794019935,0.29900332225913623,2.956810631229236,16.096345514950166,1.0255720053835802,"Gray, KS",6.928539367224095
20071,"Greeley County, Kansas",40.3,1156,53750,32.7693677649154,12.024221453287197,15.83044982698962,8.910034602076125,81.74740484429066,0,23.26989619377163,1.8166089965397925,0,0,12.716262975778548,3.7197231833910034,23.26989619377163,0.8585209003215434,"Greeley, KS",1.4850022480570364
20073,"Greenwood County, Kansas",48.6,6010,43320,23.822525597269625,10.682196339434276,26.905158069883527,5.657237936772046,94.74209650582362,0.19966722129783696,3.9933444259567388,0.34941763727121466,0.3826955074875208,0,0.5490848585690515,3.777038269550749,3.9933444259567388,1.0456092579986385,"Greenwood, KS",5.256713023703315
20075,"Hamilton County, Kansas",36.2,2552,44894,20.49373040752351,9.561128526645767,24.45141065830721,14.851097178683387,88.20532915360502,1.9984326018808778,36.990595611285265,0,0,0,8.189655172413794,1.6065830721003136,36.990595611285265,1.1178423236514523,"Hamilton, KS",2.5609376724769444
20077,"Harper County, Kansas",42.5,5506,49283,26.233269598470365,6.738103886669087,27.17035960770069,6.4475118053033045,94.36977842353795,0.18162005085361424,6.211405739193607,1.5074464220849981,0.45405012713403564,0.3087540864511442,1.2713403559752998,1.9070105339629495,6.211405739193607,1.0161113145367997,"Harper, KS",6.871591348733885
20079,"Harvey County, Kansas",39.2,34434,58782,26.67979325621462,13.79450543067898,15.165243654527503,5.930185281988732,90.39612011384096,1.5885462043329266,12.19434280072022,0.24104083173607482,0.7173142823953069,0.22361619329732244,1.8934773770110935,4.939884997386304,12.19434280072022,0.9884506554253046,"Harvey, KS",63.79620194534507
20081,"Haskell County, Kansas",36.9,3990,54638,22.070563996909605,7.293233082706767,14.31077694235589,17.543859649122805,82.88220551378446,0.02506265664160401,30.977443609022558,0.9523809523809524,0.12531328320802004,0,9.849624060150376,6.165413533834586,30.977443609022558,0.9568415890142227,"Haskell, KS",6.9088516415015935
20083,"Hodgeman County, Kansas",48.7,1872,60703,22.41662110442865,16.39957264957265,13.942307692307693,7.799145299145299,96.74145299145299,0.10683760683760685,9.348290598290598,0.3205128205128205,0,0,0.2136752136752137,2.6175213675213675,9.348290598290598,0.9809523809523809,"Hodgeman, KS",2.1767694973197362
20085,"Jackson County, Kansas",40.9,13249,59686,24.11429451632779,8.664804890935166,27.624726394444863,3.3210053588950106,86.29330515510605,0.1434070495886482,5.034342214506755,8.189297305457016,0.3396482753415352,0.10566835232847763,0.6340101139708657,4.294663748207412,5.034342214506755,0.9956318722699201,"Jackson, KS",20.189875346682513
20087,"Jefferson County, Kansas",43.9,18974,67429,13.676319905085476,11.737113945398967,27.384842415937598,4.2848107937177184,95.65194476652262,0.6798777274164647,2.898703488984927,0.7167703172762728,0.015811109939917783,0,0.3741962685780542,2.5613998102666806,2.898703488984927,1.0155088166560442,"Jefferson, KS",35.627241489381674
20089,"Jewell County, Kansas",52.8,2854,38188,17.54764473211075,10.2312543798178,28.976874562018217,4.590049053959355,94.77925718290119,0.3854239663629993,2.4176594253679045,0.6657323055360898,0.17519271198318148,0.21023125437981782,0.6657323055360898,3.1184302733006306,2.4176594253679045,1.0327635327635327,"Jewell, KS",3.1370221372199873
20091,"Johnson County, Kansas",37.8,597574,91650,25.09098599139769,23.445966524647993,9.455565335841252,2.6274570178756105,84.66666889791054,4.7179094137295134,7.791670989701693,0.2697573856961648,5.242195945606737,0.0381542704334526,1.3591622125460612,3.70615187407752,7.791670989701693,0.9640951983408327,"Johnson, KS",1262.355824073683
20093,"Kearny County, Kansas",35.5,3863,46464,29.194903767958795,5.6432824229873155,20.29510742945897,12.684442143411855,90.52549831736992,2.9510742945896973,31.685218741910433,0.025886616619207874,0.23297954957287084,0,5.3585296401760285,0.9060315816722755,31.685218741910433,0.8761534725594949,"Kearny, KS",4.437475589863763
20095,"Kingman County, Kansas",45.6,7173,57304,26.643648395914255,12.560992611180815,23.15628049630559,4.7399972117663465,96.34741391328593,0.5576467307960407,3.6944095915237694,0.055764673079604074,0.15335285096891121,0,0.2230586923184163,2.6627631395510942,3.6944095915237694,0.9974937343358395,"Kingman, KS",8.308237583395107
20097,"Kiowa County, Kansas",41.3,2483,53107,26.687251874724303,10.67257349979863,19.653644784534837,7.168747482883608,92.62988320579943,0.7652033830044301,6.041079339508658,0.9262988320579945,1.0471204188481675,0,1.9331453886427707,2.698348771647201,6.041079339508658,0.9474509803921569,"Kiowa, KS",3.436012398981512
20099,"Labette County, Kansas",41.2,19938,47922,26.029611093733706,9.720132410472464,20.91483599157388,7.137125087772094,88.3990370147457,4.53405557227405,4.739693048450196,0.8476276457016753,0.13040425318487311,0,0.8526431939010934,5.236232320192597,4.739693048450196,0.9779761904761904,"Labette, KS",30.897257089725713
20101,"Lane County, Kansas",44.4,1523,41318,23.308774279973207,8.995403808273144,23.637557452396585,2.8890347997373604,94.09061063690085,0,10.374261326329613,0.8535784635587657,1.5758371634931057,0.1969796454366382,2.8233749179251477,0.4596191726854892,10.374261326329613,1.011889035667107,"Lane, KS",2.122766426002843
20103,"Leavenworth County, Kansas",37.9,81499,76307,31.748583370172405,13.37317022294752,19.325390495588906,4.776745726941435,81.54210481110198,8.716671370200862,7.124013791580265,0.7362053522129106,1.4711836955054662,0.08466361550448472,2.159535699824538,5.289635455649763,7.124013791580265,1.1472533263074693,"Leavenworth, KS",176.08841259209646
20105,"Lincoln County, Kansas",45.9,3013,46523,23.4508729887025,10.388317291735811,19.050779953534683,4.015930965814802,95.68536342515766,0.2655160969133754,2.190507799535347,0.033189512114171926,0,0,0,4.015930965814802,2.190507799535347,1.0262273032952254,"Lincoln, KS",4.188212399221574
20107,"Linn County, Kansas",44.5,9687,48325,19.3704092339979,8.475276143284814,28.533085578610507,6.348714772375348,95.67461546402394,0.474863218746774,2.8698255393826777,0.18581604211830288,1.7549292866728607,0.3819551976876226,0.16516981521626922,1.362650975534221,2.8698255393826777,1.0240284162139575,"Linn, KS",16.30643369356631
20109,"Logan County, Kansas",39.7,2789,51136,31.758241758241756,9.824309788454643,19.57690928648261,6.167084976694156,94.94442452491933,0.07171029042667623,6.09537468626748,1.4342058085335245,0,0.28684116170670493,0.8963786303334529,2.3664395840803154,6.09537468626748,1.0522442972774098,"Logan, KS",2.5992786512455845
20111,"Lyon County, Kansas",33.8,33237,50141,36.14351193298562,9.976833047507295,18.780274994734782,7.1787465776092905,86.88810662815537,2.18732135872672,21.50916147666757,0.43626079369377496,2.3076691638836238,0,1.8322953335138552,6.348346722026657,21.50916147666757,0.9391481913652275,"Lyon, KS",39.21908740132394
20113,"McPherson County, Kansas",40.7,28557,59928,25.30958313190287,14.02108064572609,18.5348601043527,5.847953216374268,94.84889869384038,1.5512833981160485,4.345694575760759,0.31866092376650207,0.7493784361102357,0,0.07703890464684665,2.4547396435199773,4.345694575760759,0.9678197353914002,"McPherson, KS",31.791109577298585
20115,"Marion County, Kansas",44.8,11865,50816,18.303571428571427,12.903497682258743,20.092709650231775,6.118836915297092,94.850400337126,1.078803202697008,3.792667509481669,0.32869785082174463,0.606826801517067,0,0.269700800674252,2.8655710071639273,3.792667509481669,1.0137474541751528,"Marion, KS",12.56499592286268
20117,"Marshall County, Kansas",42.8,9713,52293,18.43664057541781,8.792340162668587,28.714094512509007,6.064037887367445,95.39792031298259,0.38093277051374447,2.584165551322969,0.07206836198908678,0.4118192113662102,0.19561412539894985,0.4735920930711418,3.068053124678266,2.584165551322969,0.9948654754569727,"Marshall, KS",10.790064209380347
20119,"Meade County, Kansas",37.3,4120,56817,28.30761447002277,8.810679611650485,14.733009708737866,11.553398058252426,82.23300970873785,0.9223300970873786,22.03883495145631,0.04854368932038835,0.8737864077669903,0,10.388349514563107,5.533980582524272,22.03883495145631,1.0048661800486618,"Meade, KS",4.212291302436381
20121,"Miami County, Kansas",42.9,33740,75635,16.57299057096348,13.589211618257261,21.852400711321874,2.9756965026674567,94.14048606994665,1.102548903378779,3.313574392412567,1.0462359217545938,0.5572021339656195,0,1.114404267931239,2.039122703023118,3.313574392412567,1.0104874270051245,"Miami, KS",58.61098565125248
20123,"Mitchell County, Kansas",43.1,6053,47375,25.834342037005015,12.919213613084422,19.494465554270608,3.8658516438129857,96.82801916405089,0.5782256732198909,2.54419296216752,0.7269122749050058,0.313893936890798,0,0.14868660168511483,1.4042623492483066,2.54419296216752,1.0490859851049426,"Mitchell, KS",8.625087276820702
20125,"Montgomery County, Kansas",40.3,32114,45288,28.221336185937957,9.684249859874198,21.224388117332005,6.729152394594258,83.3063461418696,5.268730148844741,6.947125864109112,3.387930497602292,0.5978700878121692,0.10587282805007163,1.8465466774615433,5.486703618359594,6.947125864109112,0.9967667723683392,"Montgomery, KS",49.902879430640375
20127,"Morris County, Kansas",46.7,5551,52792,23.38427545571718,13.72725635020717,26.121419564042515,5.512520266618627,95.94667627454513,0.14411817690506215,5.350387317600433,0.21617726535759324,0.7566204287515763,0,0.14411817690506215,2.7922896775355794,5.350387317600433,1.0163458045768252,"Morris, KS",7.983833851110345
20129,"Morton County, Kansas",39.8,2656,41866,39.06614785992218,8.358433734939759,21.423192771084338,10.730421686746988,88.1024096385542,0.07530120481927711,23.68222891566265,0.18825301204819278,2.1460843373493974,0,0.338855421686747,9.149096385542169,23.68222891566265,0.9135446685878963,"Morton, KS",3.639702355665794
20131,"Nemaha County, Kansas",40.7,10109,61382,22.38080463336436,11.999208625976852,23.899495499060244,4.47126323078445,96.39924819467801,0.5638539914927293,2.176278563656148,0.6429913938074983,0.1780591552082303,0,0.3462261351271144,1.869621129686418,2.176278563656148,1.0389269866881807,"Nemaha, KS",14.09057329634947
20133,"Neosho County, Kansas",40.5,16008,49493,25.84781618173534,8.189655172413794,21.714142928535733,5.397301349325337,94.54647676161919,1.38055972013993,5.922038980509745,0.49975012493753124,0.07496251874062969,0,0.24987506246876562,3.248375812093953,5.922038980509745,0.9431900946831755,"Neosho, KS",28.011969132237912
20135,"Ness County, Kansas",49.7,2838,57222,15.401380312386486,12.438336856941508,22.198731501057082,5.5320648343904155,92.17758985200845,0.3523608174770966,10.852713178294573,0.10570824524312897,0.24665257223396758,0,6.0606060606060606,1.0570824524312896,10.852713178294573,0.994378074490513,"Ness, KS",2.6406140963014653
20137,"Norton County, Kansas",41.9,5416,48486,19.47158081705151,11.79837518463811,22.359675036927623,7.385524372230429,91.83899556868538,3.2865583456425407,5.26218611521418,0.8308714918759232,0.6462333825701625,0,1.532496307237814,1.8648449039881831,5.26218611521418,1.2016260162601626,"Norton, KS",6.1676517144386365
20139,"Osage County, Kansas",43.6,15855,58927,21.38653560111233,8.382213812677389,27.246925260170297,6.225165562913907,95.43361715547147,0.6181015452538632,3.424787133396405,0.15137180700094607,0.23967202775149796,0.00630715862503942,0.26490066225165565,3.2860296436455374,3.424787133396405,1.0034116755117513,"Osage, KS",22.47278603016215
20141,"Osborne County, Kansas",46.5,3494,50774,21.068427370948378,12.249570692615913,24.212936462507155,3.921007441327991,95.30623926731539,0.8586147681740127,2.2610188895249,0.20034344590726963,0.11448196908986834,0,0.9730967372638809,2.5472238122495705,2.2610188895249,0.9942922374429224,"Osborne, KS",3.91484593837535
20143,"Ottawa County, Kansas",42.8,5776,59607,19.144783534421574,12.621191135734072,24.324792243767313,3.5664819944598336,95.98337950138504,0.6578947368421052,2.943213296398892,1.0214681440443214,0.8137119113573408,0,0,1.5235457063711912,2.943213296398892,1.0650697175545227,"Ottawa, KS",8.014096818503461
20145,"Pawnee County, Kansas",46.2,6539,46559,30.389276533235403,11.3931793852271,26.273130448080746,7.141764795840342,89.40204924300352,5.658357547025539,7.7228934087781,0.9481572105826579,0.2293928735280624,0,1.8810215629301117,1.8810215629301117,7.7228934087781,1.2493980048159614,"Pawnee, KS",8.669424336435712
20147,"Phillips County, Kansas",44.2,5297,51820,26.005466614603673,11.515952425901453,24.61770813668114,4.700774023031904,95.77119124032471,1.1893524636586748,3.454785727770436,0.4153294317538229,0.8872946951104398,0.20766471587691146,0.056635831602794035,1.472531621672645,3.454785727770436,1.0079605761940864,"Phillips, KS",5.979365151036258
20149,"Pottawatomie County, Kansas",35.4,24203,70064,19.2201386231237,14.213114076767344,18.691897698632403,3.4334586621493206,93.8024211874561,1.6774779985952153,5.205966202536875,0.6652067925463786,0.681733669379829,0,0.268561748543569,2.9045986034789077,5.205966202536875,0.990869457925475,"Pottawatomie, KS",28.77815034125229
20151,"Pratt County, Kansas",39,9324,54644,29.791099000908268,13.256113256113256,16.08751608751609,5.383955383955384,93.33976833976834,1.8554268554268554,7.099957099957099,0.26812526812526816,0.19305019305019305,0,0.19305019305019305,4.1505791505791505,7.099957099957099,1.0021473051320593,"Pratt, KS",12.684851370655059
20153,"Rawlins County, Kansas",48,2490,57281,27.46305418719212,12.931726907630523,21.847389558232933,3.6546184738955825,93.05220883534136,0.5622489959839357,7.5100401606425695,1.2449799196787148,0.12048192771084339,0,3.5742971887550197,1.4457831325301205,7.5100401606425695,1.0871751886001677,"Rawlins, KS",2.328364908081016
20155,"Reno County, Kansas",40.9,62421,51520,27.296512121778427,9.253296166354271,20.191922590153954,6.954390349401645,90.07064930071611,2.556831835439996,9.666618605917881,1.0060716745966902,0.528668236651127,0.12015187196616522,1.009275724515788,4.708351356114128,9.666618605917881,1.0093027747376553,"Reno, KS",49.72398135978015
20157,"Republic County, Kansas",49.5,4607,50411,24.508050089445437,13.219014543086608,22.357282396353376,2.9737356197091382,96.89602778380724,0.9550683742131539,2.1054916431517254,0.45582808769264166,0.34729759062296506,0,0.41241588886477104,0.9333622747992185,2.1054916431517254,0.9713307659392384,"Republic, KS",6.422069503882237
20159,"Rice County, Kansas",39.1,9532,49688,22.162409804146147,9.190096516995384,19.355853965589592,5.486781368023499,90.33780948384388,1.9723038187159043,11.529584557280739,0.48258497691984886,0.7448594208980277,0.3042383550146874,2.234578262694083,3.923625681913554,11.529584557280739,1.0259298618490966,"Rice, KS",13.125137695527648
20161,"Riley County, Kansas",25.4,74059,51098,54.72189760272891,13.031501910638815,8.340647321729971,1.9389945853981283,81.8077478766929,6.26122415911638,8.355500344320069,0.37267583953334504,5.090535924060546,0.20389149191860542,1.2841113166529388,4.979813392025277,8.355500344320069,1.1181500972428784,"Riley, KS",121.45399084900865
20163,"Rooks County, Kansas",44.4,4985,51362,25.35093232767651,12.577733199598795,20.120361083249747,8.0641925777332,95.32597793380141,1.8655967903711133,2.5877632898696086,0.06018054162487463,0.22066198595787362,0.160481444332999,0.5215646940822468,1.8455366098294883,2.5877632898696086,0.9314219294846958,"Rooks, KS",5.597790080064681
20165,"Rush County, Kansas",46.8,2953,46333,22.68258426966292,12.360311547578734,22.24856078564172,4.977988486285134,93.19336268201829,0.2709109380291229,3.047748052827633,0,0.8127328140873687,0,0.3386386725364037,5.384354893328818,3.047748052827633,1.0337465564738293,"Rush, KS",4.1141885867142225
20167,"Russell County, Kansas",45.3,6896,50630,21.881935197514423,11.238399071925755,19.51856148491879,4.930394431554524,92.1548723897912,1.812645011600928,3.6977958236658934,0.7975638051044084,0,0,0.8700696055684455,4.364849187935035,3.6977958236658934,0.9663530082691759,"Russell, KS",7.781012344007402
20169,"Saline County, Kansas",39.1,54384,51830,31.82000880433326,12.196601941747574,20.11437187408061,5.448293615769344,87.27566931450427,2.881362165342748,11.562224183583407,0.3217858193586349,2.0171373933509855,0.02390408943807002,1.9619741100323624,5.518167107972933,11.562224183583407,0.9926718452293712,"Saline, KS",75.50921233494856
20171,"Scott County, Kansas",39.7,4893,55625,32.50319284802043,11.833231146535867,18.06662579194768,11.07704884528919,91.53893316983445,0,18.4549356223176,0.06131207847946045,1.5736766809728182,0.04087471898630697,4.271408134069079,2.5137952176578784,18.4549356223176,1.0489949748743719,"Scott, KS",6.819132034451042
20173,"Sedgwick County, Kansas",35.5,515416,57540,34.266843063333695,13.114649137783848,17.11762925481553,6.65055023514986,76.1955391373182,8.380803079454266,14.881571390876497,0.9002436866531114,4.299633693948189,0.06208577149331802,3.949625157154609,6.212069473978301,14.881571390876497,0.9758262062937733,"Sedgwick, KS",516.7025894477248
20175,"Seward County, Kansas",29.9,21902,49395,29.47478691490881,4.597753629805497,17.884211487535385,17.587434937448634,57.446808510638306,4.100082184275409,62.12674641585243,0.8172769610081272,2.59337046845037,0.17350013697379235,24.888138069582684,9.980823669071318,62.12674641585243,1.106974506974507,"Seward, KS",34.24863174354965
20177,"Shawnee County, Kansas",39.4,177293,58652,30.738556948049663,13.753504086455754,21.29300085169747,5.233709170694838,80.82270591619522,8.239467999300592,12.642349105717654,0.8127788463165494,1.3474869284179296,0.032714207554725795,3.541594986829711,5.2032511153852665,12.642349105717654,0.9339296427597491,"Shawnee, KS",325.89426859306644
20179,"Sheridan County, Kansas",43.6,2515,62105,20.567667626491158,13.479125248508947,26.282306163021868,3.180914512922465,96.10337972166998,0.8349900596421471,5.487077534791252,0.5964214711729622,0,0,1.5506958250497018,0.9145129224652087,5.487077534791252,1.029862792574657,"Sheridan, KS",2.807044957364168
20181,"Sherman County, Kansas",39.7,5904,57005,30.832440157199,13.194444444444445,19.529132791327914,6.859756097560976,89.34620596205963,0.9654471544715447,12.161246612466124,0.5081300813008129,1.2703252032520325,0,5.589430894308943,2.3204607046070462,12.161246612466124,1.0239972574562908,"Sherman, KS",5.590538505970248
20183,"Smith County, Kansas",51.4,3594,42098,17.945048654836864,11.713967723984418,27.8519755147468,3.8953811908736786,96.04897050639956,0.27824151363383415,2.476349471341124,0.41736227045075125,0.7790762381747357,0,0.05564830272676684,2.4207011686143574,2.476349471341124,0.9856353591160221,"Smith, KS",4.013534791785319
20185,"Stafford County, Kansas",44.2,4125,51857,18.908725169725923,13.284848484848485,19.2,4.8969696969696965,94.4969696969697,0.09696969696969697,13.284848484848485,1.2121212121212122,0.09696969696969697,0,1.0181818181818183,3.0787878787878786,13.284848484848485,1.0843860535624052,"Stafford, KS",5.208004545167603
20187,"Stanton County, Kansas",36.9,2030,57741,25.278622087132725,8.52216748768473,22.95566502463054,12.167487684729064,92.21674876847291,0,36.50246305418719,0.19704433497536944,0,0,2.2167487684729066,5.369458128078818,36.50246305418719,1.038152610441767,"Stanton, KS",2.983758359667818
20189,"Stevens County, Kansas",35.4,5498,59044,35.268776924517695,5.383775918515824,16.36958894143325,13.313932339032375,81.28410331029465,0.6184066933430339,36.75882138959622,0.036376864314296105,0,0,7.911967988359403,10.149145143688614,36.75882138959622,1.073934364390796,"Stevens, KS",7.559570460201571
20191,"Sumner County, Kansas",42.1,22928,53578,25.656829224401655,11.972260990928122,23.482205163991626,4.793265875785066,93.4708653175157,0.7414515003489184,5.591416608513608,1.2255757152826239,0.52337752965806,0,0.7937892533147244,3.2449406838799724,5.591416608513608,1.0234754214102904,"Sumner, KS",19.39861583498316
20193,"Thomas County, Kansas",36.7,7748,68313,22.179522371671702,10.234899328859061,14.713474445018068,4.439855446566856,93.71450696954052,2.2328342798141456,6.969540526587506,0.3742901393908105,0.5033557046979865,0,1.0325245224574084,2.1424883840991225,6.969540526587506,0.9442910915934756,"Thomas, KS",7.209520885092445
20195,"Trego County, Kansas",47,2802,59420,17.280766396462784,11.670235546038544,21.841541755888652,4.425410421127766,98.89364739471806,0.14275517487508924,2.355460385438972,0.10706638115631692,0,0,0.4282655246252677,0.4282655246252677,2.355460385438972,1.0100430416068866,"Trego, KS",3.15015514682736
20197,"Wabaunsee County, Kansas",44.3,6877,65742,16.796992481203006,10.004362367311327,25.08361204013378,2.5592554893122,94.37254616838739,0.5961901992147739,4.086084048276865,0.7706848916678785,0.6252726479569579,0.07270612185546023,0.5961901992147739,2.9664097717027773,4.086084048276865,1.0388378298250815,"Wabaunsee, KS",8.657937806873978
20199,"Wallace County, Kansas",42,1583,49632,23.35958005249344,16.424510423247,21.857233101705624,3.663929248262792,92.73531269740998,0.2526847757422615,5.9380922299431464,0.3790271636133923,0.5685407454200885,0,2.5268477574226154,3.5375868603916616,5.9380922299431464,0.9962168978562421,"Wallace, KS",1.7326109560553824
20201,"Washington County, Kansas",45.8,5474,52172,16.888297872340424,10.595542564852027,29.411764705882355,4.822798684691268,96.25502374862988,0.18268176835951772,3.9093898428936793,0.6028498355864085,0.16441359152356594,0,0.7855316039459261,2.009499451954695,3.9093898428936793,1.0766312594840668,"Washington, KS",6.117841655863025
20203,"Wichita County, Kansas",41.5,2112,58299,16.722891566265062,12.973484848484848,19.03409090909091,7.954545454545454,89.77272727272727,1.0416666666666665,29.30871212121212,0.5681818181818182,1.0890151515151516,0,6.013257575757576,1.5151515151515151,29.30871212121212,0.927007299270073,"Wichita, KS",2.939170853222372
20205,"Wilson County, Kansas",43.6,8600,49682,23.77462758289284,10.069767441860465,24.302325581395348,7.488372093023256,94.54651162790698,0.7441860465116279,3.3604651162790695,0.22093023255813954,0,0.11627906976744186,0.20930232558139536,4.162790697674419,3.3604651162790695,0.9684138246738384,"Wilson, KS",15.076610217033064
20207,"Woodson County, Kansas",51,3117,42692,14.785992217898833,10.65126724414501,28.488931665062562,5.903111966634585,92.62111004170677,0.16041065126724416,0.3529034327879371,1.7324350336862366,0,0,0.16041065126724416,5.325633622072505,0.3529034327879371,1.1146540027137042,"Woodson, KS",6.261299264794504
20209,"Wyandotte County, Kansas",33.9,165447,48093,38.949795177213545,7.635677890804911,20.674898910225025,12.506724207752331,55.75078423906146,21.506585190423518,29.213585015140804,0.4956269983741017,4.878903818141158,0.15594117753721734,10.660815850393176,6.551342726069375,29.213585015140804,0.9885695741535355,"Wyandotte, KS",1091.3390501319261
21001,"Adair County, Kentucky",40.4,19366,43026,20.109301806825787,5.814313745739956,26.990602086130334,11.520190023752969,93.88102860683672,2.8193741609005474,2.0758029536300735,0.005163688939378292,0.5163688939378291,0,0.4544046266652897,2.3236600227202313,2.0758029536300735,0.9878874974337918,"Adair, KY",47.78424792735887
21003,"Allen County, Kentucky",39.9,21065,44180,22.36460348162476,7.661998575836695,27.438879658200804,11.32684547828151,96.71018276762402,0.550676477569428,2.1220033230477093,0,0.11393306432470923,0,0.22786612864941846,2.397341561832423,2.1220033230477093,0.9850169619298907,"Allen, KY",61.17500145205321
21005,"Anderson County, Kentucky",41.7,22580,54413,22.767757239403842,9.849424269264837,24.70327723649247,6.558901682905225,94.36669619131976,3.002657218777679,1.908768821966342,0,0.2612931798051373,0.048715677590788306,0.2745792736935341,2.0460584588131088,1.908768821966342,0.966385091004093,"Anderson, KY",111.87633156616954
21007,"Ballard County, Kentucky",44,7914,45517,19.81888745148771,7.404599444023249,27.723022491786708,8.13747788728835,93.03765478898156,4.915339903967652,1.3646702047005308,0.16426585797321203,0.2779883750315896,0,0.0631791761435431,1.5415718979024515,1.3646702047005308,0.9939531368102796,"Ballard, KY",32.0846509365118
21009,"Barren County, Kentucky",40.4,44026,41674,33.58957532577107,7.223004588197883,29.457593240357973,11.138872484441013,92.24321991550447,3.4661336482987326,3.3389360832235497,0.07495570799073274,0.36569299959115065,0,0.5087902603007314,3.341207468314178,3.3389360832235497,0.9254756177563962,"Barren, KY",90.30233416745293
21011,"Bath County, Kentucky",40.7,12421,44893,25.388473238510233,6.2233314547943,28.846308670799452,13.799211013605989,95.82964334594638,1.3042428145881975,1.6826342484502055,0.10466146042991707,0.38644231543353996,0,0.8453425650108686,1.5296674985910956,1.6826342484502055,0.9921411387329591,"Bath, KY",44.55324796441766
21013,"Bell County, Kentucky",41.2,26426,28442,35.894186599081266,3.159766896238553,29.75100280027246,18.42503594944373,95.26224173162794,2.5013244531900405,1.1920078710361008,0.16650268674789978,0.007568303943086355,0,0.23840157420722016,1.8239612502838114,1.1920078710361008,0.9638822829964329,"Bell, KY",73.6100278551532
21015,"Boone County, Kentucky",38,132368,82838,22.079780848902704,13.590898102260365,19.123957451952133,4.149039042668923,89.69690559651879,3.270427897981385,4.275957935452677,0.10576574398646198,2.3525323340988757,0.020397679197389097,1.7247370965792337,2.829233651637858,4.275957935452677,0.98274415817855,"Boone, KY",537.2950154245818
21017,"Bourbon County, Kentucky",41.8,19998,47024,36.11397893867437,9.33093309330933,25.472547254725477,9.975997599759975,91.21912191219121,6.6006600660066,6.855685568556856,0,0.16001600160016002,0,0.18501850185018504,1.835183518351835,6.855685568556856,0.9602038815918448,"Bourbon, KY",69.0252657738506
21019,"Boyd County, Kentucky",42.1,47361,51019,30.698415508542094,7.869343975000528,23.926859652456663,8.566119803213615,93.46508730812272,2.0016469246848674,1.870737526656954,0.10768353708747704,0.31460484364772706,0.0316716285551403,1.2309706298431198,2.8483351280589515,1.870737526656954,0.997006240512734,"Boyd, KY",296.26548229700984
21021,"Boyle County, Kentucky",40.1,30090,51562,29.545962871840754,9.282153539381854,23.010967098703887,7.537387836490527,86.74310402126952,8.022598870056497,3.339980059820538,0.2858092389498172,0.8673978065802591,0,1.4689265536723164,2.6121635094715856,3.339980059820538,1,"Boyle, KY",167.00893600488428
21023,"Bracken County, Kentucky",41.7,8308,60053,23.92496040930686,4.272989889263361,32.78767453057294,8.858931150698123,96.38902262879152,0.9749638902262878,0.5536831969186327,0.2407318247472316,0.9749638902262878,0,0,1.4203177660086663,0.5536831969186327,1.021411192214112,"Bracken, KY",40.40659500997033
21025,"Breathitt County, Kentucky",42.3,12802,29538,26.863480671994783,4.73363536947352,27.44102483986877,16.036556788001874,97.2972972972973,1.4450867052023122,1.2185596000624903,0.08592407436338073,0.32807373847836274,0,0.46867676925480395,0.3749414154038432,1.2185596000624903,1.0065830721003135,"Breathitt, KY",25.99865965354075
